type,source_tier,inferred_name,folder,ext,era_hints,culture_hints,path
other,caveman2cosmos,mulcarn storm,bolter_fire,.dds,,,Art/Caveman2Cosmos/art/effects/bolter_fire/mulcarn storm.dds
other,caveman2cosmos,boomerang,boomerang_throw,.nif,,,Art/Caveman2Cosmos/art/effects/boomerang_throw/boomerang.nif
other,caveman2cosmos,derevo,boomerang_throw,.dds,,,Art/Caveman2Cosmos/art/effects/boomerang_throw/derevo.dds
other,caveman2cosmos,derevogloss,boomerang_throw,.dds,,,Art/Caveman2Cosmos/art/effects/boomerang_throw/derevogloss.dds
other,caveman2cosmos,fx explosion nuke,explosion_nuke,.nif,,,Art/Caveman2Cosmos/art/effects/explosion_nuke/fx_explosion_nuke.nif
other,caveman2cosmos,fx nuke dome 01,explosion_nuke,.dds,,,Art/Caveman2Cosmos/art/effects/explosion_nuke/fx_nuke_dome_01.dds
other,caveman2cosmos,fx nuke dome 01 g,explosion_nuke,.dds,,,Art/Caveman2Cosmos/art/effects/explosion_nuke/fx_nuke_dome_01_g.dds
other,caveman2cosmos,fx nuke shroom cap01 g,explosion_nuke,.dds,,,Art/Caveman2Cosmos/art/effects/explosion_nuke/fx_nuke_shroom_cap01_g.dds
other,caveman2cosmos,fx nuke shroom cap02,explosion_nuke,.dds,,,Art/Caveman2Cosmos/art/effects/explosion_nuke/fx_nuke_shroom_cap02.dds
other,caveman2cosmos,fx nuke shroom cap03,explosion_nuke,.dds,,,Art/Caveman2Cosmos/art/effects/explosion_nuke/fx_nuke_shroom_cap03.dds
other,caveman2cosmos,kopie von fx nuke dome 01 g,explosion_nuke,.dds,,,Art/Caveman2Cosmos/art/effects/explosion_nuke/kopie von fx_nuke_dome_01_g.dds
other,caveman2cosmos,dimflame,flamethrower,.dds,,,Art/Caveman2Cosmos/art/effects/flamethrower/dimflame.dds
other,caveman2cosmos,firespray sfx,flamethrower,.nif,,,Art/Caveman2Cosmos/art/effects/flamethrower/firespray_sfx.nif
other,caveman2cosmos,fx missionary activate andean,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_andean.nif
other,caveman2cosmos,fx missionary activate asen,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_asen.nif
other,caveman2cosmos,fx missionary activate baal,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_baal.nif
other,caveman2cosmos,fx missionary activate bahai,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_bahai.nif
other,caveman2cosmos,fx missionary activate druid,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_druid.nif
other,caveman2cosmos,fx missionary activate mesopotamian,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_mesopotamian.nif
other,caveman2cosmos,fx missionary activate mormon,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_mormon.nif
other,caveman2cosmos,fx missionary activate nagual,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_nagual.nif
other,caveman2cosmos,fx missionary activate olymp,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_olymp.nif
other,caveman2cosmos,fx missionary activate ra,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_ra.nif
other,caveman2cosmos,fx missionary activate scientology,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_scientology.nif
other,caveman2cosmos,fx missionary activate shaman,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_shaman.nif
other,caveman2cosmos,fx missionary activate shinto,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_shinto.nif
other,caveman2cosmos,fx missionary activate sikh,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_sikh.nif
other,caveman2cosmos,fx missionary activate tengri,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_tengri.nif
other,caveman2cosmos,fx missionary activate toltec,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_toltec.nif
other,caveman2cosmos,fx missionary activate voodoo,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_voodoo.nif
other,caveman2cosmos,fx missionary activate yoruba,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_yoruba.nif
other,caveman2cosmos,fx missionary activate zoro,effects,.nif,,,Art/Caveman2Cosmos/art/effects/fx_missionary_activate_zoro.nif
other,caveman2cosmos,fx religion andean,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_andean.dds
other,caveman2cosmos,fx religion asen,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_asen.dds
other,caveman2cosmos,fx religion baal,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_baal.dds
other,caveman2cosmos,fx religion bahai,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_bahai.dds
other,caveman2cosmos,fx religion druid,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_druid.dds
other,caveman2cosmos,fx religion mesopotamian,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_mesopotamian.dds
other,caveman2cosmos,fx religion mormon,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_mormon.dds
other,caveman2cosmos,fx religion nagual,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_nagual.dds
other,caveman2cosmos,fx religion olymp,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_olymp.dds
other,caveman2cosmos,fx religion ra,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_ra.dds
other,caveman2cosmos,fx religion scientology,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_scientology.dds
other,caveman2cosmos,fx religion shaman,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_shaman.dds
other,caveman2cosmos,fx religion shinto,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_shinto.dds
other,caveman2cosmos,fx religion sikh,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_sikh.dds
other,caveman2cosmos,fx religion tangri,effects,.dds,,asian,Art/Caveman2Cosmos/art/effects/fx_religion_tangri.dds
other,caveman2cosmos,fx religion toltec,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_toltec.dds
other,caveman2cosmos,fx religion voodoo,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_voodoo.dds
other,caveman2cosmos,fx religion yoruba,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_yoruba.dds
other,caveman2cosmos,fx religion zoro,effects,.dds,,,Art/Caveman2Cosmos/art/effects/fx_religion_zoro.dds
other,caveman2cosmos,boundshape,gore,.nif,,,Art/Caveman2Cosmos/art/effects/gore/boundshape.nif
other,caveman2cosmos,fx glow blue kopie,gore,.dds,,,Art/Caveman2Cosmos/art/effects/gore/fx_glow_blue kopie.dds
other,caveman2cosmos,fx glow blue,gore,.dds,,,Art/Caveman2Cosmos/art/effects/gore/fx_glow_blue.dds
other,caveman2cosmos,fx sparkblast01 blast,gore,.dds,,,Art/Caveman2Cosmos/art/effects/gore/fx_sparkblast01_blast.dds
other,caveman2cosmos,fx sparkblast01 sparks,gore,.dds,,,Art/Caveman2Cosmos/art/effects/gore/fx_sparkblast01_sparks.dds
other,caveman2cosmos,fx sword hit slash,gore,.dds,,,Art/Caveman2Cosmos/art/effects/gore/fx_sword_hit_slash.dds
other,caveman2cosmos,fx sword hit slash,gore,.nif,,,Art/Caveman2Cosmos/art/effects/gore/fx_sword_hit_slash.nif
other,caveman2cosmos,fx sword hit thrust,gore,.dds,,,Art/Caveman2Cosmos/art/effects/gore/fx_sword_hit_thrust.dds
other,caveman2cosmos,fx sword hit thrust,gore,.nif,,,Art/Caveman2Cosmos/art/effects/gore/fx_sword_hit_thrust.nif
other,caveman2cosmos,fx swords sparks,gore,.nif,,,Art/Caveman2Cosmos/art/effects/gore/fx_swords_sparks.nif
other,caveman2cosmos,glow fire,gore,.dds,,,Art/Caveman2Cosmos/art/effects/gore/glow_fire.dds
other,caveman2cosmos,slash fire,gore,.dds,,,Art/Caveman2Cosmos/art/effects/gore/slash_fire.dds
other,caveman2cosmos,slash fire,gore,.nif,,,Art/Caveman2Cosmos/art/effects/gore/slash_fire.nif
other,caveman2cosmos,thrust fire,gore,.dds,,,Art/Caveman2Cosmos/art/effects/gore/thrust_fire.dds
other,caveman2cosmos,thrust fire,gore,.nif,,,Art/Caveman2Cosmos/art/effects/gore/thrust_fire.nif
other,caveman2cosmos,dimflame,plasmathrower,.dds,,,Art/Caveman2Cosmos/art/effects/plasmathrower/dimflame.dds
other,caveman2cosmos,firespray sfx,plasmathrower,.nif,,,Art/Caveman2Cosmos/art/effects/plasmathrower/firespray_sfx.nif
other,caveman2cosmos,fx redlaser,ppc,.nif,future,,Art/Caveman2Cosmos/art/effects/ppc/fx_redlaser.nif
other,caveman2cosmos,green burst,ppc,.dds,,,Art/Caveman2Cosmos/art/effects/ppc/green_burst.dds
other,caveman2cosmos,green laser,ppc,.dds,future,,Art/Caveman2Cosmos/art/effects/ppc/green_laser.dds
other,caveman2cosmos,greenflare,ppc,.dds,,,Art/Caveman2Cosmos/art/effects/ppc/greenflare.dds
other,caveman2cosmos,yellow rings,ppc,.dds,,,Art/Caveman2Cosmos/art/effects/ppc/yellow_rings.dds
other,caveman2cosmos,fx missionary activate eden,reli_effects,.nif,,,Art/Caveman2Cosmos/art/effects/reli_effects/fx_missionary_activate_eden.nif
other,caveman2cosmos,fx missionary activate voice,reli_effects,.nif,,,Art/Caveman2Cosmos/art/effects/reli_effects/fx_missionary_activate_voice.nif
other,caveman2cosmos,fx religion eden,reli_effects,.dds,,,Art/Caveman2Cosmos/art/effects/reli_effects/fx_religion_eden.dds
other,caveman2cosmos,fx religion voice,reli_effects,.dds,,,Art/Caveman2Cosmos/art/effects/reli_effects/fx_religion_voice.dds
other,caveman2cosmos,biofuelplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/biofuelplant.dds
other,caveman2cosmos,biomassplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/biomassplant.dds
other,caveman2cosmos,gaslamps,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/gaslamps.dds
other,caveman2cosmos,geothermalplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/geothermalplant.dds
other,caveman2cosmos,hightechcoalplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/hightechcoalplant.dds
other,caveman2cosmos,incineratorplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/incineratorplant.dds
other,caveman2cosmos,methaneplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/methaneplant.dds
other,caveman2cosmos,microwaveplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/microwaveplant.dds
other,caveman2cosmos,naturalgasplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/naturalgasplant.dds
other,caveman2cosmos,oillamps,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/oillamps.dds
other,caveman2cosmos,organiclamps,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/organiclamps.dds
other,caveman2cosmos,powerlines,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/powerlines.dds
other,caveman2cosmos,renewablemegacomplexplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/renewablemegacomplexplant.dds
other,caveman2cosmos,solarhighway,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/solarhighway.dds
other,caveman2cosmos,solarmirrorplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/solarmirrorplant.dds
other,caveman2cosmos,solarparkinglot,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/solarparkinglot.dds
other,caveman2cosmos,solarsatellite,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/solarsatellite.dds
other,caveman2cosmos,solarvoltplant,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/solarvoltplant.dds
other,caveman2cosmos,solarvoltroof,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/solarvoltroof.dds
other,caveman2cosmos,streetlights,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/streetlights.dds
other,caveman2cosmos,tidalfarm,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/tidalfarm.dds
other,caveman2cosmos,torches,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/torches.dds
other,caveman2cosmos,wavefarm,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/wavefarm.dds
other,caveman2cosmos,windfarm,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/windfarm.dds
other,caveman2cosmos,windhighway,art,.dds,,,Art/Caveman2Cosmos/art/electricity/art/windhighway.dds
other,caveman2cosmos,abbasidembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/abbasidembassy.dds
other,caveman2cosmos,adenaembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/adenaembassy.dds
other,caveman2cosmos,afghanembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/afghanembassy.dds
other,caveman2cosmos,aksumiteembassy,embassy,.dds,,african,Art/Caveman2Cosmos/art/embassy/aksumiteembassy.dds
other,caveman2cosmos,alacalufeembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/alacalufeembassy.dds
other,caveman2cosmos,albanianembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/albanianembassy.dds
other,caveman2cosmos,alemanniembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/alemanniembassy.dds
other,caveman2cosmos,algierembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/algierembassy.dds
other,caveman2cosmos,amisembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/amisembassy.dds
other,caveman2cosmos,andamaneseembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/andamaneseembassy.dds
other,caveman2cosmos,angolanembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/angolanembassy.dds
other,caveman2cosmos,aragonembassy,embassy,.dds,,,Art/Caveman2Cosmos/art/embassy/aragonembassy.dds
other,caveman2cosmos,aborigineembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/aborigineembassy.dds
other,caveman2cosmos,ainuembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/ainuembassy.dds
other,caveman2cosmos,akaembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/akaembassy.dds
other,caveman2cosmos,akkadembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/akkadembassy.dds
other,caveman2cosmos,anasaziembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/anasaziembassy.dds
other,caveman2cosmos,apacheembassy,art,.dds,,american,Art/Caveman2Cosmos/art/embassy/art/apacheembassy.dds
other,caveman2cosmos,arawakembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/arawakembassy.dds
other,caveman2cosmos,argentinianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/argentinianembassy.dds
other,caveman2cosmos,armenianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/armenianembassy.dds
other,caveman2cosmos,ashantiembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/ashantiembassy.dds
other,caveman2cosmos,athensembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/athensembassy.dds
other,caveman2cosmos,australianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/australianembassy.dds
other,caveman2cosmos,austrianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/austrianembassy.dds
other,caveman2cosmos,aymaraembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/aymaraembassy.dds
other,caveman2cosmos,bandaneseembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/bandaneseembassy.dds
other,caveman2cosmos,basqueembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/basqueembassy.dds
other,caveman2cosmos,belgianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/belgianembassy.dds
other,caveman2cosmos,bengaliembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/bengaliembassy.dds
other,caveman2cosmos,beninembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/beninembassy.dds
other,caveman2cosmos,berberembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/berberembassy.dds
other,caveman2cosmos,blackfootembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/blackfootembassy.dds
other,caveman2cosmos,brazilianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/brazilianembassy.dds
other,caveman2cosmos,bulgarianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/bulgarianembassy.dds
other,caveman2cosmos,burmeseembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/burmeseembassy.dds
other,caveman2cosmos,californianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/californianembassy.dds
other,caveman2cosmos,canadianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/canadianembassy.dds
other,caveman2cosmos,cantoneseembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/cantoneseembassy.dds
other,caveman2cosmos,caribembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/caribembassy.dds
other,caveman2cosmos,castilianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/castilianembassy.dds
other,caveman2cosmos,ceyloneseembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/ceyloneseembassy.dds
other,caveman2cosmos,chamembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/chamembassy.dds
other,caveman2cosmos,cherokeeembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/cherokeeembassy.dds
other,caveman2cosmos,cheyenneembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/cheyenneembassy.dds
other,caveman2cosmos,chippewaembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/chippewaembassy.dds
other,caveman2cosmos,cholaembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/cholaembassy.dds
other,caveman2cosmos,chumashembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/chumashembassy.dds
other,caveman2cosmos,colombianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/colombianembassy.dds
other,caveman2cosmos,comancheembassy,art,.dds,,american,Art/Caveman2Cosmos/art/embassy/art/comancheembassy.dds
other,caveman2cosmos,confederateembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/confederateembassy.dds
other,caveman2cosmos,creeembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/creeembassy.dds
other,caveman2cosmos,croatiaembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/croatiaembassy.dds
other,caveman2cosmos,cubanembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/cubanembassy.dds
other,caveman2cosmos,cultureafrican,art,.dds,,african,Art/Caveman2Cosmos/art/embassy/art/cultureafrican.dds
other,caveman2cosmos,cultureasian,art,.dds,,asian,Art/Caveman2Cosmos/art/embassy/art/cultureasian.dds
other,caveman2cosmos,cultureeuropean,art,.dds,,european,Art/Caveman2Cosmos/art/embassy/art/cultureeuropean.dds
other,caveman2cosmos,culturehuman,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/culturehuman.dds
other,caveman2cosmos,culturemiddleeastern,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/culturemiddleeastern.dds
other,caveman2cosmos,culturenamerican,art,.dds,,american,Art/Caveman2Cosmos/art/embassy/art/culturenamerican.dds
other,caveman2cosmos,cultureoceanian,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/cultureoceanian.dds
other,caveman2cosmos,culturesamerican,art,.dds,,american,Art/Caveman2Cosmos/art/embassy/art/culturesamerican.dds
other,caveman2cosmos,dahomeyembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/dahomeyembassy.dds
other,caveman2cosmos,deneembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/deneembassy.dds
other,caveman2cosmos,denmarkembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/denmarkembassy.dds
other,caveman2cosmos,dolphinembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/dolphinembassy.dds
other,caveman2cosmos,dzungarembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/dzungarembassy.dds
other,caveman2cosmos,epirusembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/epirusembassy.dds
other,caveman2cosmos,figiembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/figiembassy.dds
other,caveman2cosmos,finnishembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/finnishembassy.dds
other,caveman2cosmos,franksembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/franksembassy.dds
other,caveman2cosmos,fulaniembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/fulaniembassy.dds
other,caveman2cosmos,ghanaembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/ghanaembassy.dds
other,caveman2cosmos,gothembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/gothembassy.dds
other,caveman2cosmos,gypsyembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/gypsyembassy.dds
other,caveman2cosmos,haidaembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/haidaembassy.dds
other,caveman2cosmos,haitianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/haitianembassy.dds
other,caveman2cosmos,hausaembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/hausaembassy.dds
other,caveman2cosmos,hawaiianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/hawaiianembassy.dds
other,caveman2cosmos,hereroembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/hereroembassy.dds
other,caveman2cosmos,hopiembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/hopiembassy.dds
other,caveman2cosmos,huastecembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/huastecembassy.dds
other,caveman2cosmos,hunembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/hunembassy.dds
other,caveman2cosmos,hungarianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/hungarianembassy.dds
other,caveman2cosmos,huronembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/huronembassy.dds
other,caveman2cosmos,icelandicembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/icelandicembassy.dds
other,caveman2cosmos,indonesianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/indonesianembassy.dds
other,caveman2cosmos,inuitembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/inuitembassy.dds
other,caveman2cosmos,irishembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/irishembassy.dds
other,caveman2cosmos,israeliembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/israeliembassy.dds
other,caveman2cosmos,italianembassy,art,.dds,,european,Art/Caveman2Cosmos/art/embassy/art/italianembassy.dds
other,caveman2cosmos,jamaicanembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/jamaicanembassy.dds
other,caveman2cosmos,jivaroembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/jivaroembassy.dds
other,caveman2cosmos,jomonembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/jomonembassy.dds
other,caveman2cosmos,jordanianembassy,art,.dds,,,Art/Caveman2Cosmos/art/embassy/art/jordanianembassy.dds
